,id,fk_plan
5819,1126,173
5820,1132,174
5821,1133,174
5822,1136,174
5823,1137,174
5824,1138,174
5825,1139,174
5826,1140,174
5827,1141,174
5828,1144,174
5829,1145,174
5830,1172,175
5831,1173,175
5832,1176,175
5833,1177,175
5834,1178,175
5835,1179,175
5836,1180,175
5837,1181,175
5838,1182,175
5839,1185,175
5840,1186,175
5841,1192,176
5842,1193,176
5843,1196,176
5844,1197,176
5845,1198,176
5846,1199,176
5847,1200,176
5848,1201,176
5849,1202,176
5850,1205,176
5851,1206,176
5852,1232,177
5853,1233,177
5854,1236,177
5855,1239,177
5856,1240,177
5857,1241,177
5858,1242,177
5859,1245,177
5860,1237,178
5861,1238,178
5862,1246,178
5863,1252,179
5864,1253,179
5865,1256,179
5866,1257,179
5867,1258,179
5868,1259,179
5869,1260,179
5870,1261,179
5871,1262,179
5872,1265,179
5873,1266,179
5874,1272,180
5875,1273,180
5876,1276,180
5877,1277,180
5878,1278,180
5879,1279,180
5880,1280,180
5881,1281,180
5882,1282,180
5883,1285,180
5884,1286,180
5885,1340,181
5886,1341,181
5887,1342,181
5888,1343,181
5889,1344,181
5890,1351,181
5891,1352,181
5892,1353,181
5893,1354,181
5894,1355,181
5895,1356,181
5896,1357,181
5897,1358,181
5898,1359,181
5899,1360,181
5900,1361,181
5901,1362,181
5902,1363,181
5903,1364,181
5904,1365,181
5905,1370,181
5906,1371,181
5907,1372,181
5908,1373,181
5909,1374,181
5910,1383,181
5911,1384,181
5912,1385,181
5913,1386,181
5914,1391,181
5915,1392,181
5916,1393,181
5917,1394,181
5918,1395,181
5919,1396,181
5920,1397,181
5921,1398,181
5922,1399,181
5923,1400,181
5924,1401,181
5925,1402,181
5926,1407,181
5927,1408,181
5928,1409,181
5929,1410,181
5930,1464,182
5931,1465,182
5932,1466,182
5933,1467,182
5934,1468,182
5935,1475,182
5936,1476,182
5937,1477,182
5938,1478,182
5939,1479,182
5940,1480,182
5941,1481,182
5942,1482,182
5943,1483,182
5944,1484,182
5945,1485,182
5946,1486,182
5947,1487,182
5948,1488,182
5949,1489,182
5950,1494,182
5951,1495,182
5952,1496,182
5953,1497,182
5954,1498,182
5955,1508,184
5956,1509,184
5957,1510,184
5958,1511,184
5959,1512,184
5960,1519,184
5961,1520,184
5962,1521,184
5963,1522,184
5964,1523,184
5965,1524,184
5966,1525,184
5967,1526,184
5968,1527,184
5969,1528,184
5970,1529,184
5971,1530,184
5972,1531,184
5973,1532,184
5974,1533,184
5975,1538,184
5976,1539,184
5977,1540,184
5978,1541,184
5979,1542,184
5980,1552,185
5981,1553,185
5982,1554,185
5983,1555,185
5984,1556,185
5985,1563,185
5986,1564,185
5987,1565,185
5988,1566,185
5989,1567,185
5990,1568,185
5991,1569,185
5992,1570,185
5993,1571,185
5994,1572,185
5995,1573,185
5996,1574,185
5997,1575,185
5998,1576,185
5999,1577,185
6000,1582,185
6001,1583,185
6002,1584,185
6003,1585,185
6004,1586,185
6005,1640,182
6006,1641,182
6007,1642,182
6008,1643,182
6009,1644,182
6010,1651,182
6011,1652,182
6012,1653,182
6013,1654,182
6014,1655,182
6015,1656,182
6016,1657,182
6017,1658,182
6018,1659,182
6019,1660,182
6020,1661,182
6021,1662,182
6022,1663,182
6023,1664,182
6024,1665,182
6025,1670,182
6026,1671,182
6027,1672,182
6028,1673,182
6029,1674,182
6030,1684,184
6031,1685,184
6032,1686,184
6033,1687,184
6034,1688,184
6035,1695,184
6036,1696,184
6037,1697,184
6038,1698,184
6039,1699,184
6040,1700,184
6041,1701,184
6042,1702,184
6043,1703,184
6044,1704,184
6045,1705,184
6046,1706,184
6047,1707,184
6048,1708,184
6049,1709,184
6050,1714,184
6051,1715,184
6052,1716,184
6053,1717,184
6054,1718,184
6055,1728,185
6056,1729,185
6057,1730,185
6058,1731,185
6059,1732,185
6060,1739,185
6061,1740,185
6062,1741,185
6063,1742,185
6064,1743,185
6065,1744,185
6066,1745,185
6067,1746,185
6068,1747,185
6069,1748,185
6070,1749,185
6071,1750,185
6072,1751,185
6073,1752,185
6074,1753,185
6075,1758,185
6076,1759,185
6077,1760,185
6078,1761,185
6079,1762,185
6080,1807,183
6081,1808,183
6082,1809,183
6083,1810,183
6084,1815,183
6085,1816,183
6086,1817,183
6087,1818,183
6088,1819,183
6089,1820,183
6090,1821,183
6091,1822,183
6092,1823,183
6093,1824,183
6094,1825,183
6095,1826,183
6096,1831,183
6097,1832,183
6098,1833,183
6099,1834,183
6100,1843,184
6101,1844,184
6102,1845,184
6103,1846,184
6104,1851,184
6105,1852,184
6106,1853,184
6107,1854,184
6108,1855,184
6109,1856,184
6110,1857,184
6111,1858,184
6112,1859,184
6113,1860,184
6114,1861,184
6115,1862,184
6116,1867,184
6117,1868,184
6118,1869,184
6119,1870,184
6120,1879,185
6121,1880,185
6122,1881,185
6123,1882,185
6124,1887,185
6125,1888,185
6126,1889,185
6127,1890,185
6128,1891,185
6129,1892,185
6130,1893,185
6131,1894,185
6132,1895,185
6133,1896,185
6134,1897,185
6135,1898,185
6136,1903,185
6137,1904,185
6138,1905,185
6139,1906,185
6140,1958,186
6141,1959,186
6142,1960,186
6143,1961,186
6144,1966,186
6145,1967,186
6146,1968,186
6147,1969,186
6148,1970,186
6149,1971,186
6150,1972,186
6151,1973,186
6152,1974,186
6153,1975,186
6154,1976,186
6155,1977,186
6156,1982,186
6157,1983,186
6158,1984,186
6159,1985,186
6160,1994,186
6161,1995,186
6162,1996,186
6163,1997,186
6164,2002,186
6165,2003,186
6166,2004,186
6167,2005,186
6168,2006,186
6169,2007,186
6170,2008,186
6171,2009,186
6172,2010,186
6173,2011,186
6174,2012,186
6175,2013,186
6176,2018,186
6177,2019,186
6178,2020,186
6179,2021,186
6180,2023,186
6181,2026,186
6182,2027,186
6183,2028,186
6184,2029,186
6185,2031,186
6186,2034,186
6187,2035,186
6188,2036,186
6189,2037,186
6190,2039,186
6191,2042,186
6192,2043,186
6193,2044,186
6194,2045,186
6195,2047,186
6196,2050,186
6197,2051,186
6198,2052,186
6199,2053,186
6200,2102,187
6201,2103,187
6202,2104,187
6203,2105,187
6204,2106,187
6205,2113,187
6206,2114,187
6207,2115,187
6208,2116,187
6209,2117,187
6210,2118,187
6211,2119,187
6212,2120,187
6213,2121,187
6214,2122,187
6215,2123,187
6216,2124,187
6217,2129,187
6218,2130,187
6219,2131,187
6220,2132,187
6221,2133,187
6222,2142,188
6223,2143,188
6224,2144,188
6225,2145,188
6226,2150,188
6227,2151,188
6228,2152,188
6229,2153,188
6230,2154,188
6231,2155,188
6232,2156,188
6233,2157,188
6234,2158,188
6235,2159,188
6236,2160,188
6237,2161,188
6238,2166,188
6239,2167,188
6240,2168,188
6241,2169,188
6242,2174,188
6243,2175,188
6244,2176,188
6245,2180,188
6246,2181,188
6247,2182,188
6248,2183,188
6249,2184,188
6250,2185,188
6251,2186,188
6252,2187,188
6253,2188,188
6254,2193,188
6255,2194,188
6256,2195,188
6257,2199,188
6258,2200,188
6259,2201,188
6260,2202,188
6261,2203,188
6262,2204,188
6263,2205,188
6264,2206,188
6265,2207,188
6266,2208,188
6267,2254,189
6268,2255,189
6269,2256,189
6270,2257,189
6271,2262,189
6272,2263,189
6273,2264,189
6274,2265,189
6275,2266,189
6276,2267,189
6277,2268,189
6278,2269,189
6279,2270,189
6280,2271,189
6281,2272,189
6282,2273,189
6283,2274,189
6284,2279,189
6285,2280,189
6286,2281,189
6287,2282,189
6288,2291,189
6289,2292,189
6290,2293,189
6291,2294,189
6292,2299,189
6293,2300,189
6294,2301,189
6295,2302,189
6296,2303,189
6297,2304,189
6298,2305,189
6299,2306,189
6300,2307,189
6301,2308,189
6302,2309,189
6303,2310,189
6304,2311,189
6305,2316,189
6306,2317,189
6307,2318,189
6308,2319,189
6309,2320,189
6310,2321,189
6311,2322,189
6312,2323,189
6313,2324,189
6314,2327,189
6315,2328,189
6316,2329,189
6317,2330,189
6318,2331,189
6319,2356,190
6320,2357,190
6321,2360,190
6322,2361,190
6323,2362,190
6324,2363,190
6325,2364,190
6326,2365,190
6327,2368,190
6328,2369,190
6329,2374,191
6330,2375,191
6331,2378,191
6332,2379,191
6333,2380,191
6334,2381,191
6335,2382,191
6336,2383,191
6337,2386,191
6338,2387,191
6339,2425,192
6340,2426,192
6341,2427,192
6342,2432,192
6343,2433,192
6344,2434,192
6345,2435,192
6346,2436,192
6347,2437,192
6348,2438,192
6349,2439,192
6350,2440,192
6351,2441,192
6352,2446,192
6353,2447,192
6354,2448,192
6355,2455,193
6356,2456,193
6357,2457,193
6358,2462,193
6359,2463,193
6360,2464,193
6361,2465,193
6362,2466,193
6363,2467,193
6364,2468,193
6365,2469,193
6366,2470,193
6367,2471,193
6368,2476,193
6369,2477,193
6370,2478,193
6371,2483,193
6372,2484,193
6373,2487,193
6374,2488,193
6375,2489,193
6376,2490,193
6377,2491,193
6378,2492,193
6379,2495,193
6380,2496,193
6381,2497,192
6382,2498,193
6383,2508,194
6384,2510,194
6385,2511,194
6386,2512,194
6387,2515,195
6388,2517,195
6389,2518,195
6390,2519,195
6391,2529,196
6392,2531,196
6393,2532,196
6394,2533,196
6395,2536,197
6396,2538,197
6397,2539,197
6398,2540,197
6399,2550,194
6400,2552,194
6401,2553,194
6402,2554,194
6403,2557,195
6404,2559,195
6405,2560,195
6406,2561,195
6407,2571,196
6408,2573,196
6409,2574,196
6410,2575,196
6411,2578,197
6412,2580,197
6413,2581,197
6414,2582,197
6415,2636,198
6416,2637,198
6417,2638,198
6418,2639,198
6419,2640,198
6420,2647,198
6421,2648,198
6422,2649,198
6423,2650,198
6424,2651,198
6425,2652,198
6426,2653,198
6427,2654,198
6428,2655,198
6429,2656,198
6430,2657,198
6431,2658,198
6432,2659,198
6433,2660,198
6434,2661,198
6435,2666,198
6436,2667,198
6437,2668,198
6438,2669,198
6439,2670,198
6440,2680,198
6441,2681,198
6442,2682,198
6443,2683,198
6444,2684,198
6445,2691,198
6446,2692,198
6447,2693,198
6448,2694,198
6449,2695,198
6450,2696,198
6451,2697,198
6452,2698,198
6453,2699,198
6454,2700,198
6455,2701,198
6456,2702,198
6457,2703,198
6458,2704,198
6459,2705,198
6460,2710,198
6461,2711,198
6462,2712,198
6463,2713,198
6464,2714,198
6465,2724,199
6466,2725,199
6467,2726,199
6468,2727,199
6469,2732,199
6470,2733,199
6471,2734,199
6472,2735,199
6473,2736,199
6474,2737,199
6475,2738,199
6476,2739,199
6477,2740,199
6478,2741,199
6479,2742,199
6480,2743,199
6481,2748,199
6482,2749,199
6483,2750,199
6484,2751,199
6485,2805,200
6486,2806,200
6487,2807,200
6488,2808,200
6489,2809,200
6490,2816,200
6491,2817,200
6492,2818,200
6493,2819,200
6494,2820,200
6495,2821,200
6496,2822,200
6497,2823,200
6498,2824,200
6499,2825,200
6500,2826,200
6501,2827,200
6502,2828,200
6503,2829,200
6504,2830,200
6505,2835,200
6506,2836,200
6507,2837,200
6508,2838,200
6509,2839,200
6510,2849,200
6511,2850,200
6512,2851,200
6513,2852,200
6514,2853,200
6515,2860,200
6516,2861,200
6517,2862,200
6518,2863,200
6519,2864,200
6520,2865,200
6521,2866,200
6522,2867,200
6523,2868,200
6524,2869,200
6525,2870,200
6526,2871,200
6527,2872,200
6528,2873,200
6529,2874,200
6530,2879,200
6531,2880,200
6532,2881,200
6533,2882,200
6534,2883,200
6535,2886,200
6536,2887,200
6537,2888,200
6538,2889,200
6539,2890,200
6540,2891,200
6541,2892,200
6542,2893,200
6543,2898,200
6544,2899,200
6545,2900,200
6546,2901,200
6547,2954,201
6548,2955,201
6549,2956,201
6550,2957,201
6551,2962,201
6552,2963,201
6553,2964,201
6554,2965,201
6555,2966,201
6556,2967,201
6557,2968,201
6558,2969,201
6559,2970,201
6560,2971,201
6561,2972,201
6562,2973,201
6563,2978,201
6564,2979,201
6565,2980,201
6566,2981,201
6567,2990,201
6568,2991,201
6569,2992,201
6570,2993,201
6571,2998,201
6572,2999,201
6573,3000,201
6574,3001,201
6575,3002,201
6576,3003,201
6577,3004,201
6578,3005,201
6579,3006,201
6580,3007,201
6581,3008,201
6582,3009,201
6583,3014,201
6584,3015,201
6585,3016,201
6586,3017,201
6587,3019,201
6588,3022,201
6589,3023,201
6590,3024,201
6591,3025,201
6592,3027,201
6593,3030,201
6594,3031,201
6595,3032,201
6596,3033,201
6597,3035,201
6598,3038,201
6599,3039,201
6600,3040,201
6601,3041,201
6602,3043,201
6603,3046,201
6604,3047,201
6605,3048,201
6606,3049,201
6607,3398,202
6608,3399,202
6609,3400,202
6610,3401,202
6611,3406,202
6612,3407,202
6613,3408,202
6614,3409,202
6615,3410,202
6616,3411,202
6617,3412,202
6618,3413,202
6619,3414,202
6620,3415,202
6621,3416,202
6622,3417,202
6623,3422,202
6624,3423,202
6625,3424,202
6626,3425,202
6627,3434,203
6628,3435,203
6629,3436,203
6630,3437,203
6631,3442,203
6632,3443,203
6633,3444,203
6634,3445,203
6635,3446,203
6636,3447,203
6637,3448,203
6638,3449,203
6639,3450,203
6640,3451,203
6641,3452,203
6642,3453,203
6643,3458,203
6644,3459,203
6645,3460,203
6646,3461,203
6647,3463,202
6648,3466,202
6649,3467,202
6650,3468,202
6651,3469,202
6652,3471,203
6653,3474,203
6654,3475,203
6655,3476,203
6656,3477,203
6657,3479,202
6658,3482,202
6659,3483,202
6660,3484,202
6661,3485,202
6662,3487,203
6663,3490,203
6664,3491,203
6665,3492,203
6666,3493,203
6667,3545,204
6668,3546,204
6669,3547,204
6670,3548,204
6671,3553,204
6672,3554,204
6673,3555,204
6674,3556,204
6675,3557,204
6676,3558,204
6677,3559,204
6678,3560,204
6679,3561,204
6680,3562,204
6681,3563,204
6682,3564,204
6683,3569,204
6684,3570,204
6685,3571,204
6686,3572,204
6687,3581,205
6688,3582,205
6689,3583,205
6690,3584,205
6691,3589,205
6692,3590,205
6693,3591,205
6694,3592,205
6695,3593,205
6696,3594,205
6697,3595,205
6698,3596,205
6699,3597,205
6700,3598,205
6701,3599,205
6702,3600,205
6703,3605,205
6704,3606,205
6705,3607,205
6706,3608,205
6707,3610,204
6708,3613,204
6709,3614,204
6710,3615,204
6711,3616,204
6712,3618,205
6713,3621,205
6714,3622,205
6715,3623,205
6716,3624,205
6717,3626,204
6718,3629,204
6719,3630,204
6720,3631,204
6721,3632,204
6722,3634,205
6723,3637,205
6724,3638,205
6725,3639,205
6726,3640,205
6727,3693,206
6728,3694,206
6729,3695,206
6730,3696,206
6731,3701,206
6732,3702,206
6733,3703,206
6734,3704,206
6735,3705,206
6736,3706,206
6737,3707,206
6738,3708,206
6739,3709,206
6740,3710,206
6741,3711,206
6742,3712,206
6743,3717,206
6744,3718,206
6745,3719,206
6746,3720,206
6747,3729,206
6748,3730,206
6749,3731,206
6750,3732,206
6751,3737,206
6752,3738,206
6753,3739,206
6754,3740,206
6755,3741,206
6756,3742,206
6757,3743,206
6758,3744,206
6759,3745,206
6760,3746,206
6761,3747,206
6762,3748,206
6763,3753,206
6764,3754,206
6765,3755,206
6766,3756,206
6767,3758,206
6768,3761,206
6769,3762,206
6770,3763,206
6771,3764,206
6772,3766,206
6773,3769,206
6774,3770,206
6775,3771,206
6776,3772,206
6777,3774,206
6778,3777,206
6779,3778,206
6780,3779,206
6781,3780,206
6782,3782,206
6783,3785,206
6784,3786,206
6785,3787,206
6786,3788,206
6787,3841,208
6788,3842,208
6789,3843,208
6790,3844,208
6791,3849,208
6792,3850,208
6793,3851,208
6794,3852,208
6795,3853,208
6796,3854,208
6797,3855,208
6798,3856,208
6799,3857,208
6800,3858,208
6801,3859,208
6802,3860,208
6803,3865,208
6804,3866,208
6805,3867,208
6806,3868,208
6807,3877,208
6808,3878,208
6809,3879,208
6810,3880,208
6811,3885,208
6812,3886,208
6813,3887,208
6814,3888,208
6815,3889,208
6816,3890,208
6817,3891,208
6818,3892,208
6819,3893,208
6820,3894,208
6821,3895,208
6822,3896,208
6823,3901,208
6824,3902,208
6825,3903,208
6826,3904,208
6827,3906,208
6828,3909,208
6829,3910,208
6830,3911,208
6831,3912,208
6832,3914,208
6833,3917,208
6834,3918,208
6835,3919,208
6836,3920,208
6837,3922,208
6838,3925,208
6839,3926,208
6840,3927,208
6841,3928,208
6842,3930,208
6843,3933,208
6844,3934,208
6845,3935,208
6846,3936,208
6847,3989,209
6848,3990,209
6849,3991,209
6850,3992,209
6851,3997,209
6852,3998,209
6853,3999,209
6854,4000,209
6855,4001,209
6856,4002,209
6857,4003,209
6858,4004,209
6859,4005,209
6860,4006,209
6861,4007,209
6862,4008,209
6863,4013,209
6864,4014,209
6865,4015,209
6866,4016,209
6867,4025,209
6868,4026,209
6869,4027,209
6870,4028,209
6871,4033,209
6872,4034,209
6873,4035,209
6874,4036,209
6875,4037,209
6876,4038,209
6877,4039,209
6878,4040,209
6879,4041,209
6880,4042,209
6881,4043,209
6882,4044,209
6883,4049,209
6884,4050,209
6885,4051,209
6886,4052,209
6887,4054,209
6888,4057,209
6889,4058,209
6890,4059,209
6891,4060,209
6892,4062,209
6893,4065,209
6894,4066,209
6895,4067,209
6896,4068,209
6897,4070,209
6898,4073,209
6899,4074,209
6900,4075,209
6901,4076,209
6902,4078,209
6903,4081,209
6904,4082,209
6905,4083,209
6906,4084,209
6907,4208,210
6908,4211,210
6909,4212,210
6910,4213,210
6911,4216,210
6912,4219,210
6913,4220,210
6914,4221,210
6915,4224,210
6916,4227,210
6917,4228,210
6918,4229,210
6919,4231,210
6920,4234,210
6921,4235,210
6922,4236,210
6923,4245,211
6924,4248,211
6925,4249,211
6926,4250,211
6927,4252,211
6928,4255,211
6929,4256,211
6930,4257,211
6931,4259,211
6932,4262,211
6933,4263,211
6934,4264,211
6935,4266,211
6936,4269,211
6937,4270,211
6938,4271,211
6939,4273,212
6940,4278,213
6941,4279,213
6942,4280,213
6943,4282,213
6944,4283,213
6945,4302,214
6946,4303,214
6947,4306,214
6948,4307,214
6949,4308,214
6950,4309,214
6951,4310,214
6952,4311,214
6953,4316,215
6954,4317,215
6955,4320,215
6956,4321,215
6957,4322,215
6958,4323,215
6959,4324,215
6960,4325,215
6961,4330,214
6962,4331,214
6963,4334,214
6964,4335,214
6965,4336,214
6966,4337,214
6967,4338,214
6968,4339,214
6969,4344,215
6970,4345,215
6971,4348,215
6972,4349,215
6973,4350,215
6974,4351,215
6975,4352,215
6976,4353,215
6977,4371,216
6978,4372,216
6979,4374,216
6980,4375,216
6981,4376,216
6982,4380,216
6983,4382,216
6984,4383,216
6985,4384,216
6986,4402,217
6987,4403,217
6988,4406,217
6989,4407,217
6990,4408,217
6991,4409,217
6992,4410,217
6993,4411,217
6994,4416,217
6995,4417,217
6996,4420,217
6997,4421,217
6998,4422,217
6999,4423,217
7000,4424,217
7001,4425,217
7002,4529,218
7003,4532,218
7004,4533,218
7005,4534,218
7006,4535,218
7007,4538,218
7008,4539,218
7009,4542,219
7010,4545,219
7011,4546,219
7012,4547,219
7013,4548,219
7014,4551,219
7015,4552,219
7016,4553,220
7017,4556,220
7018,4557,220
7019,4558,220
7020,4559,220
7021,4562,220
7022,4563,220
7023,4579,218
7024,4582,218
7025,4583,218
7026,4584,218
7027,4585,218
7028,4588,218
7029,4589,218
7030,4592,219
7031,4595,219
7032,4596,219
7033,4597,219
7034,4598,219
7035,4601,219
7036,4602,219
7037,4603,220
7038,4606,220
7039,4607,220
7040,4608,220
7041,4609,220
7042,4612,220
7043,4613,220
7044,4628,216
7045,4631,216
7046,4632,216
7047,4633,216
7048,4634,216
7049,4637,216
7050,4638,216
7051,4640,216
7052,4647,222
7053,4648,222
7054,4651,221
7055,4652,221
7056,4655,223
7057,4656,223
7058,4710,224
7059,4711,224
7060,4712,224
7061,4713,224
7062,4714,224
7063,4721,224
7064,4722,224
7065,4723,224
7066,4724,224
7067,4725,224
7068,4726,224
7069,4727,224
7070,4728,224
7071,4729,224
7072,4730,224
7073,4731,224
7074,4732,224
7075,4733,224
7076,4734,224
7077,4735,224
7078,4740,224
7079,4741,224
7080,4742,224
7081,4743,224
7082,4744,224
7083,4754,225
7084,4755,225
7085,4756,225
7086,4757,225
7087,4758,225
7088,4765,225
7089,4766,225
7090,4767,225
7091,4768,225
7092,4769,225
7093,4770,225
7094,4771,225
7095,4772,225
7096,4773,225
7097,4774,225
7098,4775,225
7099,4776,225
7100,4777,225
7101,4778,225
7102,4779,225
7103,4784,225
7104,4785,225
7105,4786,225
7106,4787,225
7107,4788,225
7108,4798,226
7109,4799,226
7110,4800,226
7111,4801,226
7112,4802,226
7113,4809,226
7114,4810,226
7115,4811,226
7116,4812,226
7117,4813,226
7118,4814,226
7119,4815,226
7120,4816,226
7121,4817,226
7122,4818,226
7123,4819,226
7124,4820,226
7125,4821,226
7126,4822,226
7127,4823,226
7128,4828,226
7129,4829,226
7130,4830,226
7131,4831,226
7132,4832,226
7133,5017,227
7134,5018,227
7135,5019,227
7136,5020,227
7137,5021,227
7138,5028,227
7139,5029,227
7140,5030,227
7141,5031,227
7142,5032,227
7143,5033,227
7144,5034,227
7145,5035,227
7146,5036,227
7147,5037,227
7148,5038,227
7149,5039,227
7150,5044,227
7151,5045,227
7152,5046,227
7153,5047,227
7154,5048,227
7155,5058,228
7156,5059,228
7157,5060,228
7158,5061,228
7159,5062,228
7160,5069,228
7161,5070,228
7162,5071,228
7163,5072,228
7164,5073,228
7165,5074,228
7166,5075,228
7167,5076,228
7168,5077,228
7169,5078,228
7170,5079,228
7171,5080,228
7172,5081,228
7173,5082,228
7174,5083,228
7175,5088,228
7176,5089,228
7177,5090,228
7178,5091,228
7179,5092,228
7180,5440,229
7181,5441,229
7182,5442,229
7183,5443,229
7184,5444,229
7185,5407,229
7186,5451,229
7187,5408,229
7188,5452,229
7189,5409,229
7190,5453,229
7191,5410,229
7192,5454,229
7193,5411,229
7194,5455,229
7195,5412,229
7196,5456,229
7197,5413,229
7198,5457,229
7199,5414,229
7200,5458,229
7201,5415,229
7202,5459,229
7203,5416,229
7204,5460,229
7205,5417,229
7206,5461,229
7207,5418,229
7208,5462,229
7209,5419,229
7210,5463,229
7211,5420,229
7212,5464,229
7213,5421,229
7214,5465,229
7215,5426,229
7216,5470,229
7217,5427,229
7218,5471,229
7219,5428,229
7220,5472,229
7221,5429,229
7222,5473,229
7223,5430,229
7224,5474,229
7225,5528,230
7226,5529,230
7227,5530,230
7228,5531,230
7229,5532,230
7230,5539,230
7231,5540,230
7232,5541,230
7233,5542,230
7234,5543,230
7235,5544,230
7236,5545,230
7237,5546,230
7238,5547,230
7239,5548,230
7240,5549,230
7241,5550,230
7242,5551,230
7243,5552,230
7244,5553,230
7245,5558,230
7246,5559,230
7247,5560,230
7248,5561,230
7249,5562,230
7250,5612,232
7251,5613,232
7252,5614,232
7253,5615,232
7254,5620,232
7255,5621,232
7256,5622,232
7257,5623,232
7258,5624,232
7259,5625,232
7260,5626,232
7261,5627,232
7262,5628,232
7263,5631,232
7264,5632,232
7265,5633,232
7266,5639,232
7267,5640,232
7268,5641,232
7269,5642,232
7270,5647,232
7271,5648,232
7272,5649,232
7273,5650,232
7274,5651,232
7275,5652,232
7276,5653,232
7277,5654,232
7278,5655,232
7279,5658,232
7280,5659,232
7281,5660,232
7282,5709,235
7283,5710,235
7284,5711,235
7285,5712,235
7286,5717,236
7287,5718,236
7288,5719,236
7289,5720,236
7290,5721,236
7291,5722,236
7292,5723,236
7293,5724,236
7294,5725,236
7295,5726,236
7296,5727,236
7297,5728,236
7298,5729,236
7299,5734,236
7300,5735,236
7301,5736,236
7302,5738,236
7303,5791,237
7304,5792,237
7305,5793,237
7306,5794,237
7307,5795,237
7308,5802,237
7309,5803,237
7310,5804,237
7311,5805,237
7312,5806,237
7313,5807,237
7315,5808,237
7316,5809,237
7317,5810,237
7318,5811,237
7319,5812,237
7320,5813,237
7321,5814,237
7322,5815,237
7323,5820,237
7324,5821,237
7325,5822,237
7326,5823,237
7327,5824,237
7328,6020,238
7329,6021,238
7330,6023,238
7331,6024,238
7332,6025,238
7333,6026,238
7334,6027,238
7335,6028,238
7336,6030,238
7337,6031,238
7338,6034,239
7339,6035,239
7340,6037,239
7341,6038,239
7342,6039,239
7343,6040,239
7344,6041,239
7345,6042,239
7346,6044,239
7347,6045,239
7348,6049,238
7349,6051,238
7350,6055,239
7351,6057,239
7352,6107,240
7353,6108,240
7354,6109,240
7355,6114,240
7356,6115,240
7357,6116,240
7358,6117,240
7359,6118,240
7360,6119,240
7361,6120,240
7362,6121,240
7363,6122,240
7364,6125,240
7365,6126,240
7366,6127,240
7367,6133,240
7368,6134,240
7369,6135,240
7370,6140,240
7371,6141,240
7372,6142,240
7373,6143,240
7374,6144,240
7375,6145,240
7376,6146,240
7377,6147,240
7378,6148,240
7379,6151,240
7380,6152,240
7381,6153,240
7382,6207,231
7383,6208,231
7384,6209,231
7385,6210,231
7386,6211,231
7387,6218,231
7388,6219,231
7389,6220,231
7390,6221,231
7391,6222,231
7392,6223,231
7393,6224,231
7394,6225,231
7395,6226,231
7396,6227,231
7397,6228,231
7398,6229,231
7399,6230,231
7400,6231,231
7401,6232,231
7402,6237,231
7403,6238,231
7404,6239,231
7405,6240,231
7406,6241,231
7407,6251,231
7408,6252,231
7409,6253,231
7410,6254,231
7411,6255,231
7412,6262,231
7413,6263,231
7414,6264,231
7415,6265,231
7416,6266,231
7417,6267,231
7418,6268,231
7419,6269,231
7420,6270,231
7421,6271,231
7422,6272,231
7423,6273,231
7424,6274,231
7425,6275,231
7426,6276,231
7427,6281,231
7428,6282,231
7429,6283,231
7430,6284,231
7431,6285,231
7432,6335,241
7433,6336,241
7434,6337,241
7435,6342,241
7436,6343,241
7437,6344,241
7438,6345,241
7439,6346,241
7440,6347,241
7441,6348,241
7442,6349,241
7443,6350,241
7444,6353,241
7445,6354,241
7446,6355,241
7447,6361,241
7448,6362,241
7449,6363,241
7450,6368,241
7451,6369,241
7452,6370,241
7453,6371,241
7454,6372,241
7455,6373,241
7456,6374,241
7457,6375,241
7458,6376,241
7459,6379,241
7460,6380,241
7461,6381,241
7462,6434,233
7463,6435,233
7464,6436,233
7465,6437,233
7466,6438,233
7467,6445,233
7468,6446,233
7469,6447,233
7470,6448,233
7471,6449,233
7472,6450,233
7473,6451,233
7474,6452,233
7475,6453,233
7476,6454,233
7477,6455,233
7478,6456,233
7479,6457,233
7480,6458,233
7481,6459,233
7482,6464,233
7483,6465,233
7484,6466,233
7485,6467,233
7486,6468,233
7487,6478,234
7488,6479,234
7489,6480,234
7490,6481,234
7491,6482,234
7492,6489,234
7493,6490,234
7494,6491,234
7495,6492,234
7496,6493,234
7497,6494,234
7498,6495,234
7499,6496,234
7500,6497,234
7501,6498,234
7502,6499,234
7503,6500,234
7504,6501,234
7505,6502,234
7506,6507,234
7507,6508,234
7508,6509,234
7509,6510,234
7510,6511,234
7511,6565,243
7512,6566,243
7513,6567,243
7514,6568,243
7515,6573,243
7516,6574,243
7517,6575,243
7518,6576,243
7519,6577,243
7520,6578,243
7521,6579,243
7522,6580,243
7523,6581,243
7524,6582,243
7525,6583,243
7526,6584,243
7527,6585,243
7528,6590,243
7529,6591,243
7530,6592,243
7531,6593,243
7532,6594,244
7533,6597,244
7534,6598,244
7535,6599,244
7536,6609,245
7537,6610,245
7538,6611,245
7539,6612,245
7540,6613,245
7541,6620,245
7542,6621,245
7543,6622,245
7544,6623,245
7545,6624,245
7546,6625,245
7547,6626,245
7548,6627,245
7549,6628,245
7550,6629,245
7551,6630,245
7552,6631,245
7553,6632,245
7554,6633,245
7555,6634,245
7556,6639,245
7557,6640,245
7558,6641,245
7559,6642,245
7560,6643,245
7561,6691,242
7562,6692,242
7563,6693,242
7564,6694,242
7565,6699,242
7566,6700,242
7567,6701,242
