;Sist;Subs;Equ;Comp;Equipo;Componente;Parte;Tipo_equipo;Criticidad;Sigla;Tag;Plan;AMEF;RO;RO-S2-R1;RO-S2-M1;RO-S2-TO;RO-S2-CT;RO-S2-LAA;RO-S1-M1;RO-S1-R1;RO-S1-TO;RO-S1-CT;RO-S1-LAA;RO-LIN-VH;RO-EDF-ECT;RO-EDF-ECM;RO-EDF-EJL;RO-S2-R1-TMC;AM;AM-S1-R1;AM-S1-M1;AM-S1-R2;AM-S1-TO;AM-S1-CT;AM-S1-CT1;AM-S1-LAA;AM-S2-R1;AM-S2-M1;AM-S2-TO;AM-S2-CT;AM-S2-LAA;AM-LIN-VH;AM-EDF-ELB;AM-EDF-ESS;AM-EDF-EBA;AM-EDF-EMR;AM-S1-M1-TMC;AZ;AZ-S1-M1;AZ-S1-I1;AZ-S1-I2;AZ-S1-R1;AZ-S1-TO;AZ-S1-CT;AZ-S1-LAA;AZ-S2-R1;AZ-S2-M1;AZ-S2-TO;AZ-S2-CT;AZ-S2-LAA;AZ-LIN-VH;AZ-EDF-EDJ;AZ-EDF-ELD;AZ-EDF-ELP;AZ-EDF-EUP;AZ-EDF-ERS;AZ-S1-M1-TMC;AZ-S2-M1-TMC;MO;MO-S1-M1;MO-S1-R1;MO-S1-TO;MO-S1-CT;MO-S1-VH;MO-S1-LAA;MO-S2-M1;MO-S2-R1;MO-S2-TO;MO-S2-CT;MO-S2-VH;MO-S2-LAA;MO-EDF-ESJ;MO-EDF-EFM1;MO-EDF-EFM2;MO-EDF-E6M;MO-S1-M1-TMC;MO-S2-M1-TMC;VE;VE-S2-R1;VE-S2-I1;VE-S2-M1;VE-S2-TO;VE-S2-CT;VE-S2-LAA;VE-S1-M1;VE-S1-R1;VE-S1-TO;VE-S1-CT;VE-S1-LAA;VE-LIN-VH;VE-EDF-EIR;VE-EDF-EOB;VE-EDF-EAO;VE-EDF-ELB;VE-S2-I1-TMC;BL;BL-S1-M1;BL-S1-R1;BL-S1-TO;BL-S1-CT;BL-S1-LAA;BL-S2-R1;BL-S2-I1;BL-S2-M1;BL-S2-TO;BL-S2-CT;BL-S2-LAA;BL-LIN-VH;BL-EDF-ESJ;BL-EDF-ETR;BL-EDF-EBH;BL-EDF-EVI;BL-S1-M1-TMC;BL-S2-M1-TMC;NA;NA-S1-R1;NA-S1-I1;NA-S1-M1;NA-S1-TO;NA-S1-CT;NA-S1-LAA;NA-S2-M1;NA-S2-R1;NA-S2-TO;NA-S2-CT;NA-S2-LAA;NA-LIN-VH;NA-EDF-ECN;NA-EDF-EAR;NA-EDF-EPE;NA-EDF-EVI;NA-S1-R1-TMC;CE;CE-S1-R1;CE-S1-M1;CE-S1-TO;CE-S1-CT;CE-S1-LAA;CE-S2-R1;CE-S2-M1;CE-S2-R2;CE-S2-TO;CE-S2-CT;CE-S2-CT.1;CE-S2-LAA;CE-LIN-VH;CE-EDF-ELI;CE-EDF-EPT;CE-EDF-ETR;CE-EDF-EEP;CE-S1-R1-TMC;CA;CA-S1-R1;CA-S1-M1;CA-S1-CT;CA-S1-TO;CA-S1-LAA;CA-LIN-VH;CA-EDF-EVL;CA-EDF-EBU;CA-S1-M1-TMC;PL;PL-S1-M1;PL-S1-I1;PL-S1-R1;PL-S1-TO;PL-S1-CT;PL-S1-LAA;PL-LIN-VH;PL-EDF-E16;PL-EDF-EFM;PL-EDF-EMR;PL-S1-I1-TMC;Unnamed: 109
4382;LIN;VEH;V87;PNZ;;PINZA;;Componente;MUY ALTA;PNZ;LIN-VEH-V87-PNZ;VEHICULO PINZA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4383;LIN;VEH;V87;SUS;;SUSPENSION;;Componente;ALTA;SUS;LIN-VEH-V87-SUS;VEHICULO SUSPENSION (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4384;LIN;VEH;V87;MACP;;MECANISMO DE APERTURA Y CIERRE DEPUERTAS;;Componente;ALTA;MACP;LIN-VEH-V87-MACP;VEHICULOS MECANISMO DE APERTURA / CIERRE DE PUERTAS (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4385;LIN;VEH;V87;CBN;;CABINA;;Componente;BAJA;CBN;LIN-VEH-V87-CBN;VEHICULO CABINA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4386;LIN;VEH;V87;CELF1;;CONJUNTO ELECTRÓNICO  FASE 1;;Componente;MEDIA;CELF1;LIN-VEH-V87-CELF1;VEHICULO CONJUNTO ELECTRONICO FASE 1 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;False;False;False;False;False;
4387;LIN;VEH;V87;CELF2;;CONJUNTO ELECTRÓNICO  FASE 2;;Componente;MEDIA;CELF2;LIN-VEH-V87-CELF2;VEHICULO CONJUNTO ELECTRONICO FASE 2 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4388;LIN;VEH;V88;;VEHICULO 88;;;Equipo;ALTA;V88;LIN-VEH-V88;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4389;LIN;VEH;V88;PNZ;;PINZA;;Componente;MUY ALTA;PNZ;LIN-VEH-V88-PNZ;VEHICULO PINZA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4390;LIN;VEH;V88;SUS;;SUSPENSION;;Componente;ALTA;SUS;LIN-VEH-V88-SUS;VEHICULO SUSPENSION (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4391;LIN;VEH;V88;MACP;;MECANISMO DE APERTURA Y CIERRE DEPUERTAS;;Componente;ALTA;MACP;LIN-VEH-V88-MACP;VEHICULOS MECANISMO DE APERTURA / CIERRE DE PUERTAS (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4392;LIN;VEH;V88;CBN;;CABINA;;Componente;BAJA;CBN;LIN-VEH-V88-CBN;VEHICULO CABINA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4393;LIN;VEH;V88;CELF1;;CONJUNTO ELECTRÓNICO  FASE 1;;Componente;MEDIA;CELF1;LIN-VEH-V88-CELF1;VEHICULO CONJUNTO ELECTRONICO FASE 1 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;False;False;False;False;False;
4394;LIN;VEH;V88;CELF2;;CONJUNTO ELECTRÓNICO  FASE 2;;Componente;MEDIA;CELF2;LIN-VEH-V88-CELF2;VEHICULO CONJUNTO ELECTRONICO FASE 2 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4395;LIN;VEH;V89;;VEHICULO 89;;;Equipo;ALTA;V89;LIN-VEH-V89;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4396;LIN;VEH;V89;PNZ;;PINZA;;Componente;MUY ALTA;PNZ;LIN-VEH-V89-PNZ;VEHICULO PINZA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4397;LIN;VEH;V89;SUS;;SUSPENSION;;Componente;ALTA;SUS;LIN-VEH-V89-SUS;VEHICULO SUSPENSION (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4398;LIN;VEH;V89;MACP;;MECANISMO DE APERTURA Y CIERRE DEPUERTAS;;Componente;ALTA;MACP;LIN-VEH-V89-MACP;VEHICULOS MECANISMO DE APERTURA / CIERRE DE PUERTAS (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4399;LIN;VEH;V89;CBN;;CABINA;;Componente;BAJA;CBN;LIN-VEH-V89-CBN;VEHICULO CABINA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4400;LIN;VEH;V89;CELF1;;CONJUNTO ELECTRÓNICO  FASE 1;;Componente;MEDIA;CELF1;LIN-VEH-V89-CELF1;VEHICULO CONJUNTO ELECTRONICO FASE 1 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;False;False;False;False;False;
4401;LIN;VEH;V89;CELF2;;CONJUNTO ELECTRÓNICO  FASE 2;;Componente;MEDIA;CELF2;LIN-VEH-V89-CELF2;VEHICULO CONJUNTO ELECTRONICO FASE 2 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4402;LIN;VEH;V90;;VEHICULO 90;;;Equipo;ALTA;V90;LIN-VEH-V90;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4403;LIN;VEH;V90;PNZ;;PINZA;;Componente;MUY ALTA;PNZ;LIN-VEH-V90-PNZ;VEHICULO PINZA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4404;LIN;VEH;V90;SUS;;SUSPENSION;;Componente;ALTA;SUS;LIN-VEH-V90-SUS;VEHICULO SUSPENSION (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4405;LIN;VEH;V90;MACP;;MECANISMO DE APERTURA Y CIERRE DEPUERTAS;;Componente;ALTA;MACP;LIN-VEH-V90-MACP;VEHICULOS MECANISMO DE APERTURA / CIERRE DE PUERTAS (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4406;LIN;VEH;V90;CBN;;CABINA;;Componente;BAJA;CBN;LIN-VEH-V90-CBN;VEHICULO CABINA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4407;LIN;VEH;V90;CELF1;;CONJUNTO ELECTRÓNICO  FASE 1;;Componente;MEDIA;CELF1;LIN-VEH-V90-CELF1;VEHICULO CONJUNTO ELECTRONICO FASE 1 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;False;False;False;False;False;
4408;LIN;VEH;V90;CELF2;;CONJUNTO ELECTRÓNICO  FASE 2;;Componente;MEDIA;CELF2;LIN-VEH-V90-CELF2;VEHICULO CONJUNTO ELECTRONICO FASE 2 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4409;LIN;VEH;V91;;VEHICULO 91;;;Equipo;ALTA;V91;LIN-VEH-V91;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4410;LIN;VEH;V91;PNZ;;PINZA;;Componente;MUY ALTA;PNZ;LIN-VEH-V91-PNZ;VEHICULO PINZA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4411;LIN;VEH;V91;SUS;;SUSPENSION;;Componente;ALTA;SUS;LIN-VEH-V91-SUS;VEHICULO SUSPENSION (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4412;LIN;VEH;V91;MACP;;MECANISMO DE APERTURA Y CIERRE DEPUERTAS;;Componente;ALTA;MACP;LIN-VEH-V91-MACP;VEHICULOS MECANISMO DE APERTURA / CIERRE DE PUERTAS (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4413;LIN;VEH;V91;CBN;;CABINA;;Componente;BAJA;CBN;LIN-VEH-V91-CBN;VEHICULO CABINA (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4414;LIN;VEH;V91;CELF1;;CONJUNTO ELECTRÓNICO  FASE 1;;Componente;MEDIA;CELF1;LIN-VEH-V91-CELF1;VEHICULO CONJUNTO ELECTRONICO FASE 1 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;False;False;False;False;False;
4415;LIN;VEH;V91;CELF2;;CONJUNTO ELECTRÓNICO  FASE 2;;Componente;MEDIA;CELF2;LIN-VEH-V91-CELF2;VEHICULO CONJUNTO ELECTRONICO FASE 2 (LBD);False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
4416;LIN;VEH;V92;;VEHICULO 92;;;Equipo;ALTA;V92;LIN-VEH-V92;;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;;;;;True;False;False;False;False;
